file,severity,score,tier,flags
CVE-2020-22277.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-24142.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-24143.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-24144.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-24146.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-24315.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-24948.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-25033.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-25378.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-25379.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-26596.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-28339.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-28649.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35012.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35135.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35235.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35589.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35773.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35932.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35935.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35942.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35943.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35944.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35947.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-35948.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36174.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36176.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36503.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36666.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36696.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36697.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36698.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36700.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36701.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36707.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36712.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36715.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36716.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36717.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36720.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36725.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-36730.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-5244.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-5611.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-5642.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-5651.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-5767.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-6010.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-6167.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-6168.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-6850.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-7055.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-7109.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-7239.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-7241.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-7916.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-8417.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-8435.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-8596.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-8658.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-8819.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-9372.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-9392.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-9393.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-9394.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-9454.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-9466.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2020-9514.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20652.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20678.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20749.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20779.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20780.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20781.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20782.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20831.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20851.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-20865.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-23227.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24123.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24124.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24125.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24130.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24131.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24132.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24137.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24138.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24140.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24141.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24142.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24143.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24144.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24149.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24151.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24159.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24160.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24161.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24162.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24163.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24167.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24173.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24174.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24178.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24179.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24188.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24189.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24190.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24191.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24192.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24193.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24194.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24195.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24197.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24198.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24208.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24209.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24216.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24217.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24218.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24221.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24224.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24230.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24231.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24248.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24249.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24252.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24253.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24254.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24280.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24289.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24299.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24303.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24307.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24311.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24312.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24324.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24328.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24336.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24337.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24341.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24348.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24350.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24352.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24353.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24354.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24356.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24377.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24391.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24392.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24393.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24394.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24395.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24397.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24398.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24399.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24400.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24401.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24402.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24403.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24404.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24410.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24430.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24441.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24451.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24453.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24456.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24457.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24458.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24459.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24460.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24461.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24462.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24463.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24465.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24466.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24483.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24484.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24490.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24491.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24492.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24497.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24506.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24511.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24520.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24521.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24537.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24543.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24546.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24550.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24552.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24553.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24555.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24557.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24562.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24565.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24566.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24572.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24575.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24579.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24580.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24581.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24586.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24606.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24611.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24615.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24620.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24625.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24626.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24628.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24629.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24630.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24631.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24636.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24639.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24641.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24642.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24649.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24651.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24655.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24662.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24663.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24669.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24683.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24688.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24696.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24704.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24717.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24726.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24727.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24728.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24747.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24748.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24753.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24754.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24758.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24761.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24763.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24765.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24769.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24774.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24777.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24778.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24788.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24790.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24792.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24797.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24803.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24804.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24809.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24820.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24823.yaml,high,85,4-good,strong_and_matchers|readme_only_path
CVE-2021-24829.yaml,high,85,4-good,strong_and_matchers|readme_only_path
